method,pos_file,neg_file,no_selected_kmers,kmers_length,combination_distance, preselect_method,svm_select_method,no_fold,ROC AUC,PR AUC
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,50,svm,2+-n,5,0.846705,0.413501
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,50,svm,2-n,5,0.819201,0.349987
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,100,svm,2+n,5,0.873129,0.478567
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,100,svm,2+-n,5,0.862051,0.449753
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,100,svm,2-n,5,0.802332,0.334591
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,200,svm,2+n,5,0.872622,0.478869
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,200,svm,2+-n,5,0.864453,0.469904
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,200,svm,2-n,5,0.789833,0.306995
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,10,svm,2+n,5,0.822696,0.361824
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,10,svm,2+-n,5,0.821971,0.359917
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,10,svm,2-n,5,0.820455,0.356548
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,30,svm,2+n,5,0.837021,0.390967
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,30,svm,2+-n,5,0.826871,0.367121
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,30,svm,2-n,5,0.818200,0.355198
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,50,svm,2+n,5,0.851724,0.425573
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,50,svm,2+-n,5,0.834828,0.390855
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,50,svm,2-n,5,0.818466,0.349868
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,100,svm,2+n,5,0.865540,0.458932
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,100,svm,2+-n,5,0.842262,0.406367
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,100,svm,2-n,5,0.821022,0.361150
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,200,svm,2+n,5,0.867920,0.458488
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,200,svm,2+-n,5,0.853982,0.432105
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,200,svm,2-n,5,0.799257,0.332614
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,10,svm,2+n,5,0.817903,0.353154
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,10,svm,2+-n,5,0.818752,0.355825
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,10,svm,2-n,5,0.820245,0.354736
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,30,svm,2+n,5,0.818659,0.356931
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,30,svm,2+-n,5,0.820291,0.353786
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,30,svm,2-n,5,0.824581,0.356291
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,50,svm,2+n,5,0.820565,0.355143
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,50,svm,2+-n,5,0.822581,0.362528
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,50,svm,2-n,5,0.820071,0.348633
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,100,svm,2+n,5,0.829947,0.377203
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,100,svm,2+-n,5,0.824179,0.358640
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,100,svm,2-n,5,0.819850,0.348996
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,200,svm,2+n,5,0.831883,0.376028
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,200,svm,2+-n,5,0.832880,0.380206
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,200,svm,2-n,5,0.817964,0.355766
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,10,svm,2+n,5,0.778651,0.266045
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,10,svm,2+-n,5,0.776264,0.271997
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,10,svm,2-n,5,0.768150,0.262899
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,30,svm,2+n,5,0.783424,0.290456
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,30,svm,2+-n,5,0.783059,0.290594
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,30,svm,2-n,5,0.760732,0.250229
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,50,svm,2+n,5,0.791516,0.305981
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,50,svm,2+-n,5,0.789666,0.305080
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,50,svm,2-n,5,0.755832,0.244351
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2+n,5,0.796192,0.326938
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2+-n,5,0.792637,0.312566
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2-n,5,0.734300,0.215273
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,200,svm,2+n,5,0.787916,0.307560
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,200,svm,2+-n,5,0.797404,0.317472
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,200,svm,2-n,5,0.720136,0.194876
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,10,svm,2+n,5,0.774139,0.266524
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,10,svm,2+-n,5,0.776405,0.272724
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,10,svm,2-n,5,0.775257,0.265619
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,30,svm,2+n,5,0.786477,0.294122
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,30,svm,2+-n,5,0.785554,0.289486
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,30,svm,2-n,5,0.766554,0.263302
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,50,svm,2+n,5,0.790643,0.306671
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,50,svm,2+-n,5,0.789740,0.301995
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,50,svm,2-n,5,0.771185,0.261591
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,100,svm,2+n,5,0.797514,0.320295
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,100,svm,2+-n,5,0.790113,0.311987
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,100,svm,2-n,5,0.757704,0.245950
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,200,svm,2+n,5,0.787303,0.321234
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,200,svm,2+-n,5,0.792112,0.315388
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,200,svm,2-n,5,0.744228,0.227439
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,10,svm,2+n,5,0.776367,0.271019
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,10,svm,2+-n,5,0.774667,0.267069
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,10,svm,2-n,5,0.774460,0.268422
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,30,svm,2+n,5,0.783605,0.282911
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,30,svm,2+-n,5,0.783131,0.285356
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,30,svm,2-n,5,0.772344,0.265866
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,50,svm,2+n,5,0.790819,0.308176
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,50,svm,2+-n,5,0.787217,0.294567
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,50,svm,2-n,5,0.774125,0.261501
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,100,svm,2+n,5,0.792771,0.311145
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,100,svm,2+-n,5,0.794063,0.315933
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,100,svm,2-n,5,0.767879,0.259467
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,200,svm,2+n,5,0.795753,0.321914
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,200,svm,2+-n,5,0.792856,0.315155
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,200,svm,2-n,5,0.760295,0.251836
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,10,svm,2+n,5,0.770829,0.264900
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,10,svm,2+-n,5,0.775533,0.270550
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,10,svm,2-n,5,0.776782,0.269550
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,30,svm,2+n,5,0.775732,0.270516
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,30,svm,2+-n,5,0.775481,0.273040
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,30,svm,2-n,5,0.774536,0.270451
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,50,svm,2+n,5,0.784384,0.284211
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,50,svm,2+-n,5,0.776333,0.275149
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,50,svm,2-n,5,0.777116,0.269360
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,100,svm,2+n,5,0.792269,0.298696
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,100,svm,2+-n,5,0.781658,0.286575
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,100,svm,2-n,5,0.774192,0.271164
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,200,svm,2+n,5,0.784180,0.299826
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,200,svm,2+-n,5,0.780695,0.287487
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,200,svm,2-n,5,0.772693,0.262588
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,10,tTest,2+n,5,0.779679,0.292504
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,30,tTest,2+n,5,0.790395,0.309410
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,50,tTest,2+n,5,0.796572,0.332209
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,100,tTest,2+n,5,0.804494,0.348898
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,200,tTest,2+n,5,0.802039,0.353596
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,10,tTest,2+n,5,0.773144,0.289700
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,30,tTest,2+n,5,0.783254,0.306424
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,50,tTest,2+n,5,0.786484,0.318880
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,100,tTest,2+n,5,0.803143,0.347160
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,200,tTest,2+n,5,0.807451,0.359351
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,10,tTest,2+n,5,0.775309,0.286499
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,30,tTest,2+n,5,0.782996,0.302694
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,50,tTest,2+n,5,0.786285,0.310375
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,100,tTest,2+n,5,0.795787,0.334136
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,200,tTest,2+n,5,0.799479,0.341712
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,10,tTest,2+n,5,0.773139,0.280972
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,30,tTest,2+n,5,0.775697,0.286571
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,50,tTest,2+n,5,0.780969,0.302664
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,100,tTest,2+n,5,0.787781,0.326456
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,200,tTest,2+n,5,0.789843,0.340133
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,10,tTest,2+n,5,0.956395,0.737917
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,30,tTest,2+n,5,0.966943,0.788393
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,50,tTest,2+n,5,0.972884,0.808014
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,100,tTest,2+n,5,0.976607,0.829520
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,200,tTest,2+n,5,0.975615,0.830385
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,10,tTest,2+n,5,0.956626,0.735881
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,30,tTest,2+n,5,0.967022,0.782771
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,50,tTest,2+n,5,0.971796,0.806637
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,100,tTest,2+n,5,0.976272,0.833609
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,200,tTest,2+n,5,0.974783,0.814218
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,10,tTest,2+n,5,0.953911,0.727731
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,30,tTest,2+n,5,0.964379,0.773956
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,50,tTest,2+n,5,0.972257,0.796567
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,100,tTest,2+n,5,0.976595,0.824097
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,200,tTest,2+n,5,0.976174,0.814166
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,10,tTest,2+n,5,0.952115,0.714224
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,30,tTest,2+n,5,0.957258,0.735033
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,50,tTest,2+n,5,0.962013,0.772002
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,100,tTest,2+n,5,0.970003,0.793046
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,200,tTest,2+n,5,0.967639,0.779719
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,10,tTest,2+n,5,0.795615,0.291983
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,30,tTest,2+n,5,0.791749,0.301613
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,50,tTest,2+n,5,0.799757,0.316176
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,100,tTest,2+n,5,0.805894,0.332737
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,200,tTest,2+n,5,0.808265,0.345045
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,10,tTest,2+n,5,0.787748,0.278276
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,30,tTest,2+n,5,0.788655,0.288735
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,50,tTest,2+n,5,0.799508,0.310653
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,100,tTest,2+n,5,0.799456,0.316762
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,200,tTest,2+n,5,0.801751,0.336536
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,10,tTest,2+n,5,0.793043,0.284080
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,30,tTest,2+n,5,0.789781,0.286068
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,50,tTest,2+n,5,0.796132,0.296617
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,100,tTest,2+n,5,0.796608,0.302047
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,200,tTest,2+n,5,0.799895,0.331425
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,10,tTest,2+n,5,0.789331,0.278996
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,30,tTest,2+n,5,0.791428,0.281321
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,50,tTest,2+n,5,0.793196,0.286710
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,100,tTest,2+n,5,0.792896,0.292698
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,200,tTest,2+n,5,0.800012,0.309538
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,10,tTest,2+n,5,0.837937,0.385334
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,30,tTest,2+n,5,0.858198,0.447448
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,50,tTest,2+n,5,0.868014,0.472553
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,tTest,2+n,5,0.879124,0.493888
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,200,tTest,2+n,5,0.873784,0.476360
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,10,tTest,2+n,5,0.825402,0.371295
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,30,tTest,2+n,5,0.851190,0.429405
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,50,tTest,2+n,5,0.862036,0.461481
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,100,tTest,2+n,5,0.875025,0.485437
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,200,tTest,2+n,5,0.878415,0.485487
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,10,tTest,2+n,5,0.826074,0.365811
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,30,tTest,2+n,5,0.837774,0.396135
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,50,tTest,2+n,5,0.855594,0.434922
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,100,tTest,2+n,5,0.869732,0.479020
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,30,6,200,tTest,2+n,5,0.874248,0.485521
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,10,tTest,2+n,5,0.818228,0.348671
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,30,tTest,2+n,5,0.823319,0.351692
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,50,tTest,2+n,5,0.826204,0.361861
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,100,tTest,2+n,5,0.826473,0.366954
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,10,6,200,tTest,2+n,5,0.835130,0.381118
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,10,tTest,2+n,5,0.778011,0.277067
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,30,tTest,2+n,5,0.787170,0.293695
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,50,tTest,2+n,5,0.796004,0.315035
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,tTest,2+n,5,0.800019,0.325197
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,200,tTest,2+n,5,0.787637,0.309149
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,10,tTest,2+n,5,0.777735,0.270385
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,30,tTest,2+n,5,0.787731,0.296162
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,50,tTest,2+n,5,0.795035,0.313098
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,100,tTest,2+n,5,0.804545,0.331671
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,50,6,200,tTest,2+n,5,0.800602,0.326903
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,10,tTest,2+n,5,0.777862,0.269923
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,30,tTest,2+n,5,0.787171,0.292488
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,50,tTest,2+n,5,0.789536,0.302618
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,100,tTest,2+n,5,0.797151,0.329258
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,30,6,200,tTest,2+n,5,0.796822,0.322615
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,10,tTest,2+n,5,0.778221,0.265303
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,30,tTest,2+n,5,0.778507,0.273304
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,50,tTest,2+n,5,0.778522,0.281795
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,10,6,100,tTest,2+n,5,0.788961,0.301685
